LocalTime,Unnamed: 0,Temp,Hum,TempIn,HumIn,WindSpeed,WindDir,Bar,RainDay,Solar,UV,Memo
2017-01-06 02:15:00,8755,19.2,92.0,25.9,54.0,,,1013.9,0.0,0.0,0.0,
2017-01-06 02:20:00,8756,19.2,92.0,25.9,54.0,0.4,,1013.8,0.0,0.0,0.0,
2017-01-06 02:25:00,8757,19.2,92.0,25.9,54.0,0.4,,1013.8,0.0,0.0,0.0,
2017-01-06 02:30:00,8758,19.2,92.0,25.9,54.0,1.3,,1013.7,0.0,0.0,0.0,
2017-01-06 02:35:00,8759,19.2,92.0,25.9,54.0,0.4,,1013.7,0.0,0.0,0.0,
2017-01-06 02:40:00,8760,19.2,92.0,25.9,54.0,0.4,,1013.6,0.0,0.0,0.0,
2017-01-06 02:45:00,8761,19.2,92.0,25.9,54.0,0.9,,1013.6,0.0,0.0,0.0,
2017-01-06 02:50:00,8762,19.2,92.0,25.9,54.0,,,1013.5,0.0,0.0,0.0,
2017-01-06 02:55:00,8763,19.2,92.0,25.9,54.0,0.4,,1013.6,0.0,0.0,0.0,
2017-01-06 03:00:00,8764,19.2,92.0,25.9,54.0,0.4,,1013.5,0.0,0.0,0.0,
2017-01-06 03:05:00,8765,19.2,92.0,25.9,54.0,0.9,,1013.5,0.0,0.0,0.0,
2017-01-06 03:10:00,8766,19.2,92.0,25.9,54.0,0.4,,1013.5,0.0,0.0,0.0,
2017-01-06 03:15:00,8767,19.2,92.0,25.9,54.0,0.4,,1013.4,0.0,0.0,0.0,
2017-01-06 03:20:00,8768,19.2,92.0,25.9,54.0,0.4,,1013.4,0.0,0.0,0.0,
2017-01-06 03:25:00,8769,19.2,92.0,25.9,53.0,0.9,,1013.4,0.0,0.0,0.0,
2017-01-06 03:30:00,8770,19.2,92.0,25.9,53.0,1.3,,1013.4,0.0,0.0,0.0,
2017-01-06 03:35:00,8771,19.2,92.0,25.9,53.0,0.4,,1013.4,0.0,0.0,0.0,
2017-01-06 03:40:00,8772,19.2,92.0,25.9,53.0,,,1013.4,0.0,0.0,0.0,
2017-01-06 03:45:00,8773,19.2,92.0,25.9,53.0,,,1013.4,0.0,0.0,0.0,
2017-01-06 03:50:00,8774,19.2,92.0,25.9,53.0,,,1013.3,0.0,0.0,0.0,
2017-01-06 03:55:00,8775,19.2,92.0,25.9,53.0,0.9,,1013.4,0.0,0.0,0.0,
2017-01-06 04:00:00,8776,19.2,92.0,25.9,53.0,0.4,,1013.3,0.0,0.0,0.0,
2017-01-06 04:05:00,8777,19.1,92.0,25.9,53.0,0.4,,1013.4,0.0,0.0,0.0,
2017-01-06 04:10:00,8778,19.1,92.0,25.9,53.0,1.3,,1013.4,0.0,0.0,0.0,
2017-01-06 04:15:00,8779,19.1,92.0,25.9,53.0,,,1013.4,0.0,0.0,0.0,
2017-01-06 04:20:00,8780,19.1,92.0,25.9,53.0,,,1013.4,0.0,0.0,0.0,
2017-01-06 04:25:00,8781,19.1,92.0,25.9,53.0,0.9,,1013.5,0.0,0.0,0.0,
2017-01-06 04:30:00,8782,19.0,92.0,25.9,53.0,1.3,,1013.5,0.0,0.0,0.0,
2017-01-06 04:35:00,8783,18.9,92.0,25.9,53.0,0.4,,1013.5,0.0,0.0,0.0,
2017-01-06 04:40:00,8784,18.9,93.0,25.9,53.0,1.3,,1013.6,0.0,0.0,0.0,
2017-01-06 04:45:00,8785,18.9,93.0,25.9,53.0,0.9,,1013.6,0.0,0.0,0.0,
2017-01-06 04:50:00,8786,18.8,93.0,25.9,53.0,1.3,,1013.6,0.0,0.0,0.0,
2017-01-06 04:55:00,8787,18.8,93.0,25.9,53.0,0.9,,1013.6,0.0,0.0,0.0,
2017-01-06 05:00:00,8788,18.8,93.0,25.9,53.0,0.9,,1013.6,0.0,0.0,0.0,
2017-01-06 05:05:00,8789,18.8,93.0,25.9,53.0,0.9,,1013.6,0.0,0.0,0.0,
2017-01-06 05:10:00,8790,18.7,92.0,25.9,53.0,0.9,,1013.7,0.0,0.0,0.0,
2017-01-06 05:15:00,8791,18.7,93.0,25.9,53.0,1.3,,1013.6,0.0,0.0,0.0,
2017-01-06 05:20:00,8792,18.7,93.0,25.9,53.0,2.2,,1013.6,0.0,0.0,0.0,
2017-01-06 05:25:00,8793,18.7,93.0,25.9,53.0,1.8,,1013.6,0.0,0.0,0.0,
2017-01-06 05:30:00,8794,18.7,93.0,25.9,53.0,1.8,,1013.6,0.0,0.0,0.0,
2017-01-06 05:35:00,8795,18.6,94.0,25.9,53.0,3.1,,1013.6,0.0,0.0,0.0,
2017-01-06 05:40:00,8796,18.6,94.0,25.9,53.0,1.3,,1013.6,0.0,0.0,0.0,
2017-01-06 05:45:00,8797,18.6,94.0,25.9,53.0,1.8,,1013.6,0.0,0.0,0.0,
2017-01-06 05:50:00,8798,18.6,94.0,25.9,53.0,0.4,,1013.7,0.0,0.0,0.0,
2017-01-06 05:55:00,8799,18.6,94.0,25.9,53.0,2.7,,1013.7,0.0,0.0,0.0,
2017-01-06 06:00:00,8800,18.6,94.0,25.9,53.0,1.8,,1013.7,0.0,0.0,0.0,
2017-01-06 06:05:00,8801,18.5,94.0,25.9,53.0,1.3,,1013.8,0.0,0.0,0.0,
2017-01-06 06:10:00,8802,18.4,93.0,25.9,53.0,1.3,,1013.9,0.0,0.0,0.0,
2017-01-06 06:15:00,8803,18.3,94.0,25.9,53.0,1.3,,1014.0,0.0,0.0,0.0,
2017-01-06 06:20:00,8804,18.2,94.0,25.9,53.0,1.8,,1014.0,0.0,0.0,0.0,
2017-01-06 06:25:00,8805,18.1,95.0,25.9,53.0,0.9,,1014.0,0.0,0.0,0.0,
2017-01-06 06:30:00,8806,18.1,95.0,25.9,53.0,3.1,,1014.0,0.0,0.0,0.0,
2017-01-06 06:35:00,8807,18.1,95.0,25.9,53.0,0.9,,1014.0,0.0,0.0,0.0,
2017-01-06 06:40:00,8808,18.1,95.0,25.9,53.0,1.8,,1014.1,0.0,0.0,0.0,
2017-01-06 06:45:00,8809,18.1,95.0,25.9,53.0,0.4,,1014.2,0.0,5.0,0.0,
2017-01-06 06:50:00,8810,18.1,95.0,25.9,53.0,1.3,,1014.2,0.0,5.0,0.0,
2017-01-06 06:55:00,8811,18.0,95.0,25.9,53.0,1.8,,1014.3,0.0,7.0,0.0,
2017-01-06 07:00:00,8812,18.1,95.0,25.9,52.0,1.8,,1014.3,0.0,11.0,0.0,
2017-01-06 07:05:00,8813,18.1,96.0,25.9,52.0,0.4,,1014.3,0.0,19.0,0.0,
2017-01-06 07:10:00,8814,18.1,96.0,25.9,52.0,1.3,,1014.3,0.0,25.0,0.0,
2017-01-06 07:15:00,8815,18.1,95.0,25.9,52.0,1.3,,1014.3,0.0,35.0,0.0,
2017-01-06 07:20:00,8816,18.1,95.0,25.9,52.0,1.8,,1014.3,0.0,47.0,0.0,
2017-01-06 07:25:00,8817,18.1,95.0,25.8,52.0,1.3,,1014.3,0.0,51.0,0.0,
2017-01-06 07:30:00,8818,18.1,95.0,25.8,52.0,,,1014.3,0.0,49.0,0.0,
2017-01-06 07:35:00,8819,17.9,95.0,25.8,52.0,2.2,,1014.4,0.0,54.0,0.0,
2017-01-06 07:40:00,8820,17.9,95.0,25.9,52.0,2.7,,1014.3,0.0,60.0,0.0,
2017-01-06 07:45:00,8821,17.9,96.0,25.9,52.0,3.6,,1014.4,0.0,56.0,0.0,
2017-01-06 07:50:00,8822,17.9,96.0,25.9,52.0,0.9,,1014.4,0.0,62.0,0.0,
2017-01-06 07:55:00,8823,17.9,96.0,25.8,52.0,1.3,,1014.5,0.0,79.0,0.0,
2017-01-06 08:00:00,8824,17.9,96.0,25.9,52.0,1.8,,1014.5,0.0,93.0,0.0,
2017-01-06 08:05:00,8825,17.9,96.0,25.8,53.0,1.3,,1014.5,0.0,91.0,0.0,
2017-01-06 08:10:00,8826,18.0,96.0,25.8,53.0,1.3,,1014.6,0.0,132.0,0.0,
2017-01-06 08:15:00,8827,18.2,96.0,25.8,53.0,1.8,,1014.6,0.0,148.0,0.5,
2017-01-06 08:20:00,8828,18.2,95.0,25.8,53.0,2.7,,1014.6,0.0,137.0,0.5,
2017-01-06 08:25:00,8829,18.2,95.0,25.8,53.0,4.5,,1014.7,0.0,130.0,0.7,
2017-01-06 08:30:00,8830,18.2,95.0,25.8,53.0,2.2,,1014.7,0.0,176.0,0.9,
2017-01-06 08:35:00,8831,18.3,94.0,25.8,53.0,3.1,,1014.8,0.0,202.0,0.9,
2017-01-06 08:40:00,8832,18.4,94.0,25.8,53.0,4.0,,1014.8,0.0,195.0,1.0,
2017-01-06 08:45:00,8833,18.5,94.0,25.8,54.0,1.8,,1014.8,0.0,225.0,1.1,
2017-01-06 08:50:00,8834,18.6,93.0,25.8,54.0,2.2,,1014.9,0.0,239.0,1.1,
2017-01-06 08:55:00,8835,18.8,93.0,25.8,54.0,0.9,,1015.0,0.0,274.0,1.2,
2017-01-06 09:00:00,8836,18.8,92.0,25.8,54.0,1.8,,1015.0,0.0,188.0,1.0,
2017-01-06 09:05:00,8837,18.9,92.0,25.8,54.0,2.2,,1015.0,0.0,246.0,1.3,
2017-01-06 09:10:00,8838,18.9,92.0,25.8,55.0,1.3,,1015.0,0.0,260.0,1.4,
2017-01-06 09:15:00,8839,19.1,92.0,25.7,55.0,0.9,,1015.0,0.0,350.0,1.6,
2017-01-06 09:20:00,8840,19.2,91.0,25.7,55.0,4.5,,1014.9,0.0,244.0,1.5,
2017-01-06 09:25:00,8841,19.1,91.0,25.7,55.0,2.2,,1014.8,0.0,283.0,1.5,
2017-01-06 09:30:00,8842,19.1,91.0,25.7,55.0,1.8,,1014.7,0.0,323.0,1.9,
2017-01-06 09:35:00,8843,19.1,91.0,25.6,55.0,3.6,,1014.7,0.0,299.0,1.9,
2017-01-06 09:40:00,8844,19.2,91.0,25.6,55.0,1.8,,1014.7,0.0,429.0,2.5,
2017-01-06 09:45:00,8845,19.2,91.0,25.6,55.0,4.0,,1014.7,0.0,343.0,2.3,
2017-01-06 09:50:00,8846,19.3,91.0,25.5,56.0,2.2,,1014.7,0.0,413.0,2.7,
2017-01-06 09:55:00,8847,19.5,91.0,25.5,56.0,1.8,,1014.7,0.0,480.0,2.9,
2017-01-06 10:00:00,8848,19.8,89.0,25.4,56.0,2.2,,1014.6,0.0,541.0,3.1,
2017-01-06 10:05:00,8849,19.8,89.0,25.4,56.0,1.3,,1014.5,0.0,563.0,3.2,
2017-01-06 10:10:00,8850,19.9,88.0,25.4,56.0,1.8,,1014.5,0.0,563.0,3.3,
2017-01-06 10:15:00,8851,19.8,88.0,25.4,56.0,3.6,,1014.4,0.0,524.0,3.3,
2017-01-06 10:20:00,8852,19.6,89.0,25.4,56.0,3.6,,1014.4,0.0,563.0,3.5,
2017-01-06 10:25:00,8853,19.7,89.0,25.3,56.0,2.7,,1014.3,0.0,555.0,3.7,
2017-01-06 10:30:00,8854,19.9,88.0,25.3,56.0,0.9,,1014.2,0.0,587.0,3.8,
2017-01-06 10:35:00,8855,20.1,87.0,25.3,56.0,1.8,,1014.2,0.0,629.0,4.0,
2017-01-06 10:40:00,8856,20.3,86.0,25.3,56.0,1.8,,1014.2,0.0,624.0,4.0,
2017-01-06 10:45:00,8857,20.6,85.0,25.3,56.0,1.8,,1014.1,0.0,622.0,4.2,
2017-01-06 10:50:00,8858,20.8,84.0,25.3,56.0,4.0,,1014.2,0.0,619.0,4.2,
2017-01-06 10:55:00,8859,20.8,84.0,25.3,56.0,2.2,,1014.1,0.0,638.0,4.3,
2017-01-06 11:00:00,8860,21.1,84.0,25.3,56.0,1.8,,1014.0,0.0,619.0,4.3,
2017-01-06 11:05:00,8861,21.3,83.0,25.3,56.0,1.8,,1013.9,0.0,635.0,4.5,
2017-01-06 11:10:00,8862,21.6,82.0,25.3,56.0,4.5,,1013.9,0.0,656.0,4.6,
2017-01-06 11:15:00,8863,21.8,81.0,25.3,56.0,3.6,,1013.9,0.0,659.0,4.7,
2017-01-06 11:20:00,8864,21.7,80.0,25.2,57.0,3.1,,1013.7,0.0,664.0,4.8,
2017-01-06 11:25:00,8865,21.8,80.0,25.2,57.0,4.0,,1013.7,0.0,661.0,4.8,
2017-01-06 11:30:00,8866,21.7,81.0,25.2,57.0,2.2,,1013.6,0.0,679.0,4.9,
2017-01-06 11:35:00,8867,21.8,81.0,25.2,57.0,0.9,,1013.5,0.0,679.0,4.9,
2017-01-06 11:40:00,8868,21.9,80.0,25.2,57.0,2.7,,1013.5,0.0,679.0,5.0,
2017-01-06 11:45:00,8869,22.2,79.0,25.2,57.0,1.3,,1013.4,0.0,693.0,5.0,
2017-01-06 11:50:00,8870,22.2,79.0,25.2,57.0,3.1,,1013.2,0.0,703.0,5.1,
2017-01-06 11:55:00,8871,22.3,78.0,25.2,57.0,4.0,,1013.2,0.0,677.0,5.1,
2017-01-06 12:00:00,8872,22.4,79.0,25.2,57.0,2.7,,1013.0,0.0,694.0,5.1,
2017-01-06 12:05:00,8873,22.5,78.0,25.2,57.0,1.8,,1013.0,0.0,693.0,5.1,
2017-01-06 12:10:00,8874,22.6,77.0,25.2,57.0,4.5,,1012.9,0.0,698.0,5.0,
2017-01-06 12:15:00,8875,22.8,77.0,25.2,57.0,0.4,,1012.8,0.0,679.0,5.1,
2017-01-06 12:20:00,8876,23.3,75.0,25.2,57.0,4.0,,1012.7,0.0,661.0,4.9,
2017-01-06 12:25:00,8877,23.4,74.0,25.1,57.0,4.0,,1012.7,0.0,721.0,5.0,
2017-01-06 12:30:00,8878,23.4,75.0,25.1,57.0,1.8,,1012.5,0.0,689.0,4.9,
2017-01-06 12:35:00,8879,23.8,73.0,25.1,57.0,3.1,,1012.5,0.0,643.0,4.7,
2017-01-06 12:40:00,8880,23.9,73.0,25.1,57.0,1.3,,1012.4,0.0,640.0,4.7,
2017-01-06 12:45:00,8881,24.1,73.0,25.1,57.0,0.9,,1012.3,0.0,640.0,4.5,
2017-01-06 12:50:00,8882,24.2,72.0,25.1,57.0,3.6,,1012.2,0.0,666.0,4.6,
2017-01-06 12:55:00,8883,24.3,71.0,25.1,57.0,1.3,,1012.2,0.0,663.0,4.6,
2017-01-06 13:00:00,8884,24.4,70.0,25.1,57.0,3.1,,1012.0,0.0,636.0,4.5,
2017-01-06 13:05:00,8885,24.4,70.0,25.0,57.0,1.3,,1011.9,0.0,636.0,4.4,
2017-01-06 13:10:00,8886,24.5,68.0,24.9,57.0,3.6,,1011.9,0.0,613.0,4.3,
2017-01-06 13:15:00,8887,24.5,68.0,24.9,57.0,2.2,,1011.8,0.0,659.0,4.4,
2017-01-06 13:20:00,8888,24.6,68.0,24.9,57.0,0.9,,1011.7,0.0,679.0,4.3,
2017-01-06 13:25:00,8889,24.7,68.0,24.9,58.0,2.2,,1011.6,0.0,596.0,4.0,
2017-01-06 13:30:00,8890,24.7,68.0,24.9,58.0,2.2,,1011.5,0.0,603.0,4.0,
2017-01-06 13:35:00,8891,24.6,67.0,24.9,58.0,1.3,,1011.5,0.0,606.0,3.9,
2017-01-06 13:40:00,8892,24.9,67.0,24.9,58.0,4.0,,1011.4,0.0,603.0,3.8,
2017-01-06 13:45:00,8893,,66.0,24.9,58.0,2.7,,1011.4,0.0,591.0,3.7,
2017-01-06 13:50:00,8894,24.8,65.0,24.9,58.0,2.2,,1011.3,0.0,599.0,3.7,
2017-01-06 13:55:00,8895,24.8,64.0,24.9,57.0,2.7,,1011.3,0.0,610.0,3.6,
2017-01-06 14:00:00,8896,24.9,65.0,24.9,57.0,1.3,,1011.3,0.0,422.0,3.0,
2017-01-06 14:05:00,8897,,65.0,24.9,57.0,3.1,,1011.3,0.0,534.0,3.1,
2017-01-06 14:10:00,8898,,65.0,25.0,57.0,2.2,,1011.2,0.0,504.0,2.9,
2017-01-06 14:15:00,8899,,66.0,25.0,57.0,1.8,,1011.1,0.0,517.0,2.9,
2017-01-06 14:20:00,8900,,70.0,25.0,57.0,0.9,,1011.1,0.0,485.0,2.7,
2017-01-06 14:25:00,8901,,70.0,25.0,57.0,1.8,,1011.1,0.0,489.0,2.6,
2017-01-06 14:30:00,8902,24.9,71.0,25.0,57.0,4.9,,1011.1,0.0,501.0,2.5,
2017-01-06 14:35:00,8903,24.7,72.0,25.0,58.0,1.8,,1011.1,0.0,473.0,2.4,
2017-01-06 14:40:00,8904,24.8,71.0,25.0,58.0,0.9,,1011.1,0.0,468.0,2.3,
2017-01-06 14:45:00,8905,24.8,71.0,25.0,58.0,2.7,,1011.0,0.0,454.0,2.2,
2017-01-06 14:50:00,8906,24.8,71.0,25.0,58.0,1.3,,1010.9,0.0,436.0,2.1,
2017-01-06 14:55:00,8907,24.8,71.0,25.0,58.0,0.9,,1010.8,0.0,424.0,2.0,
2017-01-06 15:00:00,8908,24.9,70.0,25.0,58.0,3.1,,1010.8,0.0,411.0,1.8,
2017-01-06 15:05:00,8909,24.8,70.0,25.0,58.0,1.8,,1010.7,0.0,387.0,1.7,
2017-01-06 15:10:00,8910,24.7,70.0,25.0,58.0,1.3,,1010.7,0.0,374.0,1.6,
2017-01-06 15:15:00,8911,24.8,70.0,25.0,58.0,2.2,,1010.8,0.0,355.0,1.5,
2017-01-06 15:20:00,8912,24.7,71.0,25.0,58.0,1.3,,1010.7,0.0,350.0,1.3,
2017-01-06 15:25:00,8913,24.8,70.0,25.0,58.0,1.8,,1010.9,0.0,345.0,1.3,
2017-01-06 15:30:00,8914,24.7,69.0,25.0,58.0,2.2,,1010.9,0.0,315.0,1.1,
2017-01-06 15:35:00,8915,24.6,70.0,25.0,58.0,3.1,,1010.9,0.0,306.0,1.1,
2017-01-06 15:40:00,8916,24.6,70.0,25.0,58.0,1.3,,1011.0,0.0,294.0,1.0,
2017-01-06 15:45:00,8917,24.6,70.0,25.0,58.0,1.3,,1011.0,0.0,276.0,0.9,
2017-01-06 15:50:00,8918,24.6,71.0,25.0,58.0,3.1,,1011.0,0.0,244.0,0.8,
2017-01-06 15:55:00,8919,24.4,72.0,25.0,58.0,3.1,,1011.1,0.0,234.0,0.7,
2017-01-06 16:00:00,8920,24.2,73.0,25.0,58.0,0.9,,1011.2,0.0,204.0,0.6,
2017-01-06 16:05:00,8921,24.1,74.0,25.0,58.0,4.5,,1011.2,0.0,181.0,0.5,
2017-01-06 16:10:00,8922,23.7,75.0,25.0,59.0,1.8,,1011.2,0.0,155.0,0.5,
2017-01-06 16:15:00,8923,23.6,75.0,25.0,59.0,3.1,,1011.3,0.0,144.0,0.0,
2017-01-06 16:20:00,8924,23.3,75.0,25.0,59.0,1.3,,1011.3,0.0,134.0,0.0,
2017-01-06 16:25:00,8925,23.1,76.0,25.0,59.0,3.6,,1011.4,0.0,123.0,0.0,
2017-01-06 16:30:00,8926,22.9,77.0,25.0,59.0,2.7,,1011.5,0.0,111.0,0.0,
2017-01-06 16:35:00,8927,22.8,78.0,25.0,59.0,2.2,,1011.5,0.0,100.0,0.0,
2017-01-06 16:40:00,8928,22.7,78.0,25.1,59.0,4.5,,1011.5,0.0,88.0,0.0,
2017-01-06 16:45:00,8929,22.6,79.0,25.1,59.0,4.0,,1011.6,0.0,69.0,0.0,
2017-01-06 16:50:00,8930,22.6,79.0,25.1,59.0,1.8,,1011.7,0.0,56.0,0.0,
2017-01-06 16:55:00,8931,22.4,80.0,25.1,59.0,2.2,,1011.7,0.0,49.0,0.0,
2017-01-06 17:00:00,8932,22.4,80.0,25.1,59.0,1.3,,1011.8,0.0,46.0,0.0,
2017-01-06 17:05:00,8933,22.3,80.0,25.1,59.0,1.8,,1011.9,0.0,33.0,0.0,
2017-01-06 17:10:00,8934,22.1,81.0,25.1,59.0,1.8,,1011.8,0.0,21.0,0.0,
2017-01-06 17:15:00,8935,21.9,81.0,25.1,59.0,3.6,,1011.9,0.0,12.0,0.0,
2017-01-06 17:20:00,8936,21.9,81.0,25.1,59.0,0.9,,1011.9,0.0,9.0,0.0,
2017-01-06 17:25:00,8937,21.8,81.0,25.1,59.0,4.5,,1011.9,0.0,7.0,0.0,
2017-01-06 17:30:00,8938,21.8,81.0,25.1,59.0,5.4,,1011.9,0.0,5.0,0.0,
2017-01-06 17:35:00,8939,21.7,80.0,25.1,59.0,1.3,,1012.0,0.0,0.0,0.0,
2017-01-06 17:40:00,8940,21.7,80.0,25.2,59.0,4.9,,1012.0,0.0,0.0,0.0,
2017-01-06 17:45:00,8941,21.6,80.0,25.3,58.0,1.3,,1011.9,0.0,0.0,0.0,
2017-01-06 17:50:00,8942,21.6,80.0,25.3,58.0,0.9,,1011.9,0.0,0.0,0.0,
2017-01-06 17:55:00,8943,21.7,80.0,25.4,58.0,1.8,,1011.9,0.0,0.0,0.0,
2017-01-06 18:00:00,8944,21.6,81.0,25.4,58.0,4.9,,1012.0,0.0,0.0,0.0,
2017-01-06 18:05:00,8945,21.5,82.0,25.5,58.0,4.5,,1012.1,0.0,0.0,0.0,
2017-01-06 18:10:00,8946,21.4,82.0,25.6,58.0,3.6,,1012.0,0.0,0.0,0.0,
2017-01-06 18:15:00,8947,21.4,82.0,25.6,58.0,1.3,,1012.0,0.0,0.0,0.0,
2017-01-06 18:20:00,8948,21.4,82.0,25.7,58.0,1.3,,1012.0,0.0,0.0,0.0,
2017-01-06 18:25:00,8949,21.4,83.0,25.7,57.0,1.3,,1012.1,0.0,0.0,0.0,
2017-01-06 18:30:00,8950,21.4,83.0,25.7,57.0,2.2,,1012.2,0.0,0.0,0.0,
2017-01-06 18:35:00,8951,21.3,83.0,25.7,57.0,1.3,,1012.3,0.0,0.0,0.0,
2017-01-06 18:40:00,8952,21.4,83.0,25.7,57.0,1.3,,1012.4,0.0,0.0,0.0,
2017-01-06 18:45:00,8953,21.3,83.0,25.8,57.0,0.9,,1012.4,0.0,0.0,0.0,
2017-01-06 18:50:00,8954,21.3,84.0,25.8,57.0,4.0,,1012.4,0.0,0.0,0.0,
2017-01-06 18:55:00,8955,21.2,84.0,25.8,57.0,2.2,,1012.5,0.0,0.0,0.0,
2017-01-06 19:00:00,8956,21.2,85.0,25.8,57.0,2.7,,1012.6,0.0,0.0,0.0,
2017-01-06 19:05:00,8957,21.1,85.0,25.8,57.0,2.2,,1012.6,0.0,0.0,0.0,
2017-01-06 19:10:00,8958,21.1,85.0,25.8,57.0,3.1,,1012.7,0.0,0.0,0.0,
2017-01-06 19:15:00,8959,21.0,85.0,25.8,57.0,2.2,,1012.7,0.0,0.0,0.0,
2017-01-06 19:20:00,8960,21.0,85.0,25.8,57.0,0.4,,1012.7,0.0,0.0,0.0,
2017-01-06 19:25:00,8961,20.9,86.0,25.8,57.0,5.4,,1012.7,0.0,0.0,0.0,
2017-01-06 19:30:00,8962,20.8,86.0,25.8,57.0,3.6,,1012.7,0.0,0.0,0.0,
2017-01-06 19:35:00,8963,20.8,87.0,25.8,57.0,3.6,,1012.7,0.0,0.0,0.0,
2017-01-06 19:40:00,8964,20.7,87.0,25.9,57.0,3.6,,1012.8,0.0,0.0,0.0,
2017-01-06 19:45:00,8965,20.7,86.0,25.8,57.0,1.8,,1012.8,0.0,0.0,0.0,
2017-01-06 19:50:00,8966,20.7,86.0,25.8,57.0,3.6,,1012.8,0.0,0.0,0.0,
2017-01-06 19:55:00,8967,20.7,86.0,25.9,57.0,0.9,,1012.8,0.0,0.0,0.0,
2017-01-06 20:00:00,8968,20.7,86.0,25.9,56.0,3.1,,1012.9,0.0,0.0,0.0,
2017-01-06 20:05:00,8969,20.6,86.0,25.9,56.0,3.6,,1012.9,0.0,0.0,0.0,
2017-01-06 20:10:00,8970,20.6,87.0,25.9,56.0,2.2,,1013.0,0.0,0.0,0.0,
2017-01-06 20:15:00,8971,20.5,87.0,25.9,56.0,1.3,,1012.9,0.0,0.0,0.0,
2017-01-06 20:20:00,8972,20.5,87.0,25.9,56.0,1.8,,1013.0,0.0,0.0,0.0,
2017-01-06 20:25:00,8973,20.5,87.0,25.9,56.0,2.2,,1012.9,0.0,0.0,0.0,
2017-01-06 20:30:00,8974,20.6,88.0,25.9,56.0,1.3,,1013.0,0.0,0.0,0.0,
2017-01-06 20:35:00,8975,20.6,88.0,25.9,56.0,1.8,,1013.0,0.0,0.0,0.0,
2017-01-06 20:40:00,8976,20.5,88.0,25.9,56.0,3.6,,1013.1,0.0,0.0,0.0,
2017-01-06 20:45:00,8977,20.6,88.0,25.9,56.0,2.2,,1013.0,0.0,0.0,0.0,
2017-01-06 20:50:00,8978,20.6,88.0,25.9,56.0,4.0,,1013.1,0.0,0.0,0.0,
2017-01-06 20:55:00,8979,20.6,88.0,25.9,56.0,0.9,,1013.0,0.0,0.0,0.0,
2017-01-06 21:00:00,8980,20.6,88.0,25.9,56.0,4.5,,1012.9,0.0,0.0,0.0,
2017-01-06 21:05:00,8981,20.6,88.0,25.9,56.0,3.6,,1012.9,0.0,0.0,0.0,
2017-01-06 21:10:00,8982,20.5,88.0,25.9,56.0,3.6,,1012.9,0.0,0.0,0.0,
2017-01-06 21:15:00,8983,20.4,88.0,25.9,56.0,2.2,,1012.9,0.0,0.0,0.0,
2017-01-06 21:20:00,8984,20.4,88.0,25.9,56.0,1.3,,1013.0,0.0,0.0,0.0,
2017-01-06 21:25:00,8985,20.4,88.0,25.9,56.0,2.2,,1013.0,0.0,0.0,0.0,
2017-01-06 21:30:00,8986,20.4,88.0,25.9,56.0,4.0,,1013.1,0.0,0.0,0.0,
2017-01-06 21:35:00,8987,20.4,88.0,25.9,55.0,2.7,,1013.1,0.0,0.0,0.0,
2017-01-06 21:40:00,8988,20.5,88.0,25.9,55.0,1.3,,1013.2,0.0,0.0,0.0,
2017-01-06 21:45:00,8989,20.5,88.0,25.9,55.0,1.3,,1013.1,0.0,0.0,0.0,
2017-01-06 21:50:00,8990,20.6,88.0,25.9,55.0,2.7,,1013.1,0.0,0.0,0.0,
2017-01-06 21:55:00,8991,20.6,88.0,25.9,55.0,2.7,,1013.1,0.0,0.0,0.0,
2017-01-06 22:00:00,8992,20.6,87.0,25.9,55.0,3.6,,1013.2,0.0,0.0,0.0,
2017-01-06 22:05:00,8993,20.6,87.0,25.9,55.0,2.7,,1013.2,0.0,0.0,0.0,
2017-01-06 22:10:00,8994,20.6,87.0,25.9,55.0,1.3,,1013.0,0.0,0.0,0.0,
2017-01-06 22:15:00,8995,20.5,87.0,25.9,55.0,1.3,,1012.9,0.0,0.0,0.0,
2017-01-06 22:20:00,8996,20.4,88.0,25.9,55.0,0.4,,1012.8,0.0,0.0,0.0,
2017-01-06 22:25:00,8997,20.4,88.0,25.9,55.0,0.9,,1012.7,0.0,0.0,0.0,
2017-01-06 22:30:00,8998,20.4,87.0,25.9,55.0,3.6,,1012.7,0.0,0.0,0.0,
2017-01-06 22:35:00,8999,20.4,88.0,25.9,55.0,3.6,,1012.8,0.0,0.0,0.0,
2017-01-06 22:40:00,9000,20.4,88.0,25.9,55.0,0.9,,1012.7,0.0,0.0,0.0,
2017-01-06 22:45:00,9001,20.4,88.0,25.9,55.0,0.9,,1012.7,0.0,0.0,0.0,
2017-01-06 22:50:00,9002,20.4,88.0,25.9,55.0,2.2,,1012.6,0.0,0.0,0.0,
2017-01-06 22:55:00,9003,20.3,88.0,25.9,55.0,1.8,,1012.6,0.0,0.0,0.0,
2017-01-06 23:00:00,9004,20.3,88.0,25.9,55.0,0.4,,1012.7,0.0,0.0,0.0,
2017-01-06 23:05:00,9005,20.3,88.0,25.9,55.0,3.6,,1012.6,0.0,0.0,0.0,
2017-01-06 23:10:00,9006,20.2,88.0,25.9,55.0,2.2,,1012.7,0.0,0.0,0.0,
2017-01-06 23:15:00,9007,20.2,88.0,25.9,55.0,1.8,,1012.7,0.0,0.0,0.0,
2017-01-06 23:20:00,9008,20.2,89.0,25.9,55.0,2.2,,1012.6,0.0,0.0,0.0,
